listener,listener_trial,reverb_condition,sound_heard,natural_rating,typical_source_intensity,typical_source_location,distance_matched_subset
68,114,unaltered,fireworks,3,control-high-intensity,control-outdoor,0
68,115,unaltered,kettle_whistling,3,control-low-intensity,control-indoor,0
68,116,reverb,shower,1,control-low-intensity,control-indoor,0
68,117,reverb,printing,3,control-low-intensity,control-indoor,0
69,1,unaltered,chainsaw_revving,4,control-high-intensity,control-outdoor,0
69,2,reverb,SuitcaseRolling_052dB,2,low-intensity,either,1.5
69,3,unaltered,Velcro_066dB,4,medium-intensity,either,0
69,4,unaltered,Lawnmower_119dB,3,high-intensity,outdoor,0
69,5,unaltered,drinking,5,control-low-intensity,control-outdoor,0
69,6,unaltered,Chainsaw_113dB,2,high-intensity,outdoor,1
69,7,unaltered,duck_quack,5,control-low-intensity,control-outdoor,0
69,8,unaltered,NailsFromBox_069dB,4,medium-intensity,either,1.5
69,9,unaltered,cuckoo_clock,5,control-low-intensity,control-indoor,0
69,10,unaltered,Zipper_058dB,3,low-intensity,either,1.5
69,11,unaltered,spraying,3,control-low-intensity,control-outdoor,0
69,12,unaltered,vegetable_peeler,3,control-low-intensity,control-outdoor,0
69,13,reverb,computer_startup_sound,3,control-low-intensity,control-indoor,0
69,14,unaltered,shuffling_cards,4,control-low-intensity,control-outdoor,0
69,15,unaltered,cow_mooing,5,control-low-intensity,control-outdoor,0
69,16,reverb,cutting_with_scissors,2,control-low-intensity,control-outdoor,0
69,17,reverb,writing_on_a_chalkboard,4,control-low-intensity,control-indoor,0
69,18,unaltered,bus,3,control-low-intensity,control-outdoor,0
69,19,unaltered,bear,4,control-low-intensity,control-outdoor,0
69,20,unaltered,car_crash,5,control-high-intensity,control-outdoor,0
69,21,reverb,train_whistle,4,control-high-intensity,control-outdoor,0
69,22,unaltered,rubbing_hands,3,control-low-intensity,control-outdoor,0
69,23,unaltered,flushing,2,control-low-intensity,control-indoor,0
69,24,reverb,pool_balls_colliding,4,control-low-intensity,control-indoor,0
69,25,reverb,CompressedAirSpray_095dB,2,high-intensity,either,1
69,26,reverb,BicycleFreewheel_072dB,3,medium-intensity,outdoor,1
69,27,reverb,BranchTrimmer_053dB,4,low-intensity,outdoor,1.5
69,28,unaltered,CrumplingPaper_069dB,2,low-intensity-in-plot-5C-medium-otherwise,indoor,1.5
69,29,unaltered,car_accelerating,2,control-low-intensity,control-outdoor,0
69,30,unaltered,motorboat,5,control-high-intensity,control-outdoor,0
69,31,unaltered,coloring,4,control-low-intensity,control-outdoor,0
69,32,unaltered,fire_alarm,2,control-high-intensity,control-outdoor,0
69,33,reverb,flag_flapping,1,control-low-intensity,control-outdoor,0
69,34,unaltered,busaccelerating,5,control-low-intensity,control-outdoor,0
69,35,reverb,SawingWood_081dB,5,medium-intensity,either,1.5
69,36,reverb,Scissors_062dB,4,low-intensity,indoor,1.5
69,37,reverb,ElectricShaver_072dB,2,medium-intensity,indoor,1.5
69,38,unaltered,writing_on_paper,3,control-low-intensity,control-outdoor,0
69,39,reverb,scratching,4,control-low-intensity,control-outdoor,0
69,40,unaltered,Typing_042dB,1,low-intensity,indoor,0
69,41,unaltered,LeafBlower_114dB,4,high-intensity,outdoor,1.5
69,42,unaltered,heart_beat,4,control-low-intensity,control-outdoor,0
69,43,unaltered,HammerMetal_112dB,4,high-intensity,either,1.5
69,44,unaltered,printing,2,control-low-intensity,control-indoor,0
69,45,unaltered,CoffeeBeanGrinder_084dB,4,high-intensity,indoor,1
69,46,reverb,angry_shouting,4,control-low-intensity,control-outdoor,0
69,47,unaltered,PeelingVegetables059dB,1,low-intensity,indoor,1.5
69,48,reverb,boat_horn,4,control-low-intensity,control-outdoor,0
69,49,unaltered,ChoppingVegetables_060dB,4,low-intensity,indoor,1.5
69,50,reverb,SprayCanShake_076dB,4,high-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
69,51,unaltered,shower,3,control-low-intensity,control-indoor,0
69,52,reverb,cash_register,4,control-low-intensity,control-indoor,0
69,53,reverb,ClankingDishes_078dB,2,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
69,54,reverb,electric_shaver,3,control-low-intensity,control-indoor,0
69,55,unaltered,WaterSplash_057dB,5,low-intensity,outdoor,1.5
69,56,reverb,horse_galloping,3,control-low-intensity,control-outdoor,0
69,57,reverb,RustlingBranch_052dB,1,low-intensity,outdoor,1.5
69,58,reverb,BoilingKettle_074dB,4,low-intensity-in-plot-5C-medium-otherwise,indoor,1
69,59,reverb,grandfather_clock_chimes,3,control-low-intensity,control-indoor,0
69,60,unaltered,humming,2,control-low-intensity,control-outdoor,0
69,61,reverb,scream,1,control-high-intensity,control-outdoor,0
69,62,unaltered,motorcycle_reving,2,control-high-intensity,control-outdoor,0
69,63,unaltered,BicycleBell_092dB,4,high-intensity,outdoor,1
69,64,unaltered,PouringLiquid_059dB,3,low-intensity,either,1.5
69,65,unaltered,pig_snorting,4,control-low-intensity,control-outdoor,0
69,66,reverb,thunder,4,control-high-intensity,control-outdoor,0
69,67,unaltered,DroppingStones_092dB,2,high-intensity,outdoor,1
69,68,unaltered,Ratchet_075dB,2,medium-intensity,either,1.5
69,69,unaltered,bowling_pins_falling,3,control-low-intensity,control-indoor,0
69,70,unaltered,owl_hooting,5,control-low-intensity,control-outdoor,0
69,71,unaltered,finger_tapping,4,control-low-intensity,control-outdoor,0
69,72,reverb,fireworks,3,control-high-intensity,control-outdoor,0
69,73,unaltered,ElectricCanOpener_083dB,3,high-intensity,indoor,1.5
69,74,reverb,dialup_internet,1,control-low-intensity,control-indoor,0
69,75,unaltered,Shovel_059dB,2,low-intensity,outdoor,1.5
69,76,unaltered,BiteChewApple_057dB,1,low-intensity,either,1.5
69,77,unaltered,horse_neighing,5,control-low-intensity,control-outdoor,0
69,78,unaltered,crowd_cheering,5,control-high-intensity,control-outdoor,0
69,79,unaltered,WalkingLeaves_069dB,4,low-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
69,80,reverb,FootsepsInPebbles_69dB,2,medium-intensity,outdoor,0
69,81,unaltered,whispering,3,control-low-intensity,control-outdoor,0
69,82,reverb,breathing,5,control-low-intensity,control-outdoor,0
69,83,reverb,bees_buzzing,2,control-low-intensity,control-outdoor,0
69,84,unaltered,CoinDrop_065dB,5,medium-intensity,either,1
69,85,unaltered,GlassSmash_102dB,2,high-intensity,either,1.5
69,86,unaltered,clock_ticking,3,control-low-intensity,control-indoor,0
69,87,unaltered,wolf_howling,2,control-low-intensity,control-outdoor,0
69,88,unaltered,Stapler_075dB,3,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
69,89,unaltered,blender,5,control-low-intensity,control-outdoor,0
69,90,unaltered,HandsRubbing_059dB,3,low-intensity,either,0
69,91,unaltered,PepperGrinder_056dB,1,low-intensity,indoor,1
69,92,reverb,kettle_whistling,3,control-low-intensity,control-indoor,0
69,93,reverb,hair_dryer,5,control-low-intensity,control-indoor,0
69,94,reverb,train_passing_by,3,control-high-intensity,control-outdoor,0
69,95,unaltered,jackhammer,5,control-high-intensity,control-outdoor,0
69,96,reverb,Drill_101dB,3,high-intensity,either,1.5
69,97,unaltered,typing,5,control-low-intensity,control-outdoor,0
69,98,reverb,HammerNail_097dB,5,high-intensity,either,1
69,99,unaltered,cat_purring,3,control-low-intensity,control-outdoor,0
69,100,unaltered,frog_croaking,2,control-low-intensity,control-outdoor,0
69,101,unaltered,Blender_088dB,2,high-intensity,indoor,0
69,102,reverb,HairDryer_092dB,2,high-intensity,indoor,1.5
69,103,reverb,train_warning_bell,3,control-high-intensity,control-outdoor,0
69,104,unaltered,rotary_telephone_dialer,5,control-low-intensity,control-indoor,0
69,105,reverb,waves_at_beach,5,control-low-intensity,control-outdoor,0
69,106,reverb,Hatchet_078dB,4,high-intensity-in-plot-5C-medium-otherwise,outdoor,0.5
69,107,unaltered,explosion,1,control-high-intensity,control-outdoor,0
69,108,unaltered,glass_shattering,3,control-low-intensity,control-outdoor,0
69,109,reverb,car_skidding,3,control-low-intensity,control-outdoor,0
69,110,reverb,car_idling,2,control-low-intensity,control-outdoor,0
69,111,reverb,siren,3,control-high-intensity,control-outdoor,0
69,112,reverb,slicing_bread,4,control-low-intensity,control-outdoor,0
69,113,reverb,race_car_passing_by,3,control-high-intensity,control-outdoor,0
69,114,unaltered,airplane_taking_off,3,control-high-intensity,control-outdoor,0
69,115,reverb,Vacuum_095dB,5,high-intensity,indoor,1.5
69,116,reverb,FootstepsInSand_055dB,1,low-intensity,outdoor,1.5
69,117,unaltered,dentist_drill,5,control-low-intensity,control-indoor,0
70,1,reverb,flushing,3,control-low-intensity,control-indoor,0
70,2,reverb,grandfather_clock_chimes,4,control-low-intensity,control-indoor,0
70,3,reverb,coloring,3,control-low-intensity,control-outdoor,0
70,4,unaltered,wolf_howling,5,control-low-intensity,control-outdoor,0
70,5,reverb,bees_buzzing,5,control-low-intensity,control-outdoor,0
70,6,unaltered,Lawnmower_119dB,4,high-intensity,outdoor,0
70,7,reverb,glass_shattering,5,control-low-intensity,control-outdoor,0
70,8,reverb,computer_startup_sound,4,control-low-intensity,control-indoor,0
70,9,unaltered,fire_alarm,4,control-high-intensity,control-outdoor,0
70,10,unaltered,explosion,4,control-high-intensity,control-outdoor,0
70,11,reverb,bear,2,control-low-intensity,control-outdoor,0
70,12,unaltered,HairDryer_092dB,3,high-intensity,indoor,1.5
70,13,reverb,writing_on_a_chalkboard,4,control-low-intensity,control-indoor,0
70,14,reverb,LeafBlower_114dB,3,high-intensity,outdoor,1.5
70,15,unaltered,scream,3,control-high-intensity,control-outdoor,0
70,16,unaltered,drinking,2,control-low-intensity,control-outdoor,0
70,17,reverb,fireworks,4,control-high-intensity,control-outdoor,0
70,18,reverb,breathing,4,control-low-intensity,control-outdoor,0
70,19,unaltered,ChoppingVegetables_060dB,5,low-intensity,indoor,1.5
70,20,reverb,ElectricCanOpener_083dB,4,high-intensity,indoor,1.5
70,21,unaltered,Zipper_058dB,5,low-intensity,either,1.5
70,22,unaltered,cuckoo_clock,1,control-low-intensity,control-indoor,0
70,23,reverb,cow_mooing,4,control-low-intensity,control-outdoor,0
70,24,reverb,BranchTrimmer_053dB,2,low-intensity,outdoor,1.5
70,25,reverb,Hatchet_078dB,2,high-intensity-in-plot-5C-medium-otherwise,outdoor,0.5
70,26,reverb,ElectricShaver_072dB,2,medium-intensity,indoor,1.5
70,27,unaltered,motorboat,5,control-high-intensity,control-outdoor,0
70,28,unaltered,motorcycle_reving,4,control-high-intensity,control-outdoor,0
70,29,unaltered,BicycleFreewheel_072dB,4,medium-intensity,outdoor,1
70,30,unaltered,bus,5,control-low-intensity,control-outdoor,0
70,31,unaltered,GlassSmash_102dB,5,high-intensity,either,1.5
70,32,reverb,busaccelerating,2,control-low-intensity,control-outdoor,0
70,33,reverb,WalkingLeaves_069dB,2,low-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
70,34,reverb,Chainsaw_113dB,5,high-intensity,outdoor,1
70,35,unaltered,writing_on_paper,4,control-low-intensity,control-outdoor,0
70,36,unaltered,pool_balls_colliding,5,control-low-intensity,control-indoor,0
70,37,unaltered,horse_neighing,2,control-low-intensity,control-outdoor,0
70,38,reverb,BicycleBell_092dB,4,high-intensity,outdoor,1
70,39,reverb,PouringLiquid_059dB,2,low-intensity,either,1.5
70,40,unaltered,Velcro_066dB,5,medium-intensity,either,0
70,41,unaltered,BiteChewApple_057dB,4,low-intensity,either,1.5
70,42,unaltered,heart_beat,2,control-low-intensity,control-outdoor,0
70,43,reverb,CrumplingPaper_069dB,1,low-intensity-in-plot-5C-medium-otherwise,indoor,1.5
70,44,reverb,PepperGrinder_056dB,2,low-intensity,indoor,1
70,45,reverb,car_crash,2,control-high-intensity,control-outdoor,0
70,46,unaltered,CompressedAirSpray_095dB,5,high-intensity,either,1
70,47,unaltered,race_car_passing_by,5,control-high-intensity,control-outdoor,0
70,48,reverb,FootsepsInPebbles_69dB,3,medium-intensity,outdoor,0
70,49,unaltered,cutting_with_scissors,5,control-low-intensity,control-outdoor,0
70,50,reverb,typing,3,control-low-intensity,control-outdoor,0
70,51,reverb,angry_shouting,3,control-low-intensity,control-outdoor,0
70,52,reverb,electric_shaver,3,control-low-intensity,control-indoor,0
70,53,reverb,train_warning_bell,4,control-high-intensity,control-outdoor,0
70,54,reverb,ClankingDishes_078dB,4,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
70,55,unaltered,car_idling,5,control-low-intensity,control-outdoor,0
70,56,unaltered,airplane_taking_off,5,control-high-intensity,control-outdoor,0
70,57,reverb,dentist_drill,4,control-low-intensity,control-indoor,0
70,58,reverb,PeelingVegetables059dB,2,low-intensity,indoor,1.5
70,59,reverb,train_whistle,3,control-high-intensity,control-outdoor,0
70,60,unaltered,clock_ticking,2,control-low-intensity,control-indoor,0
70,61,unaltered,dialup_internet,5,control-low-intensity,control-indoor,0
70,62,reverb,Typing_042dB,5,low-intensity,indoor,0
70,63,reverb,humming,4,control-low-intensity,control-outdoor,0
70,64,reverb,chainsaw_revving,3,control-high-intensity,control-outdoor,0
70,65,reverb,vegetable_peeler,2,control-low-intensity,control-outdoor,0
70,66,reverb,SuitcaseRolling_052dB,4,low-intensity,either,1.5
70,67,reverb,CoinDrop_065dB,1,medium-intensity,either,1
70,68,reverb,BoilingKettle_074dB,1,low-intensity-in-plot-5C-medium-otherwise,indoor,1
70,69,unaltered,HammerMetal_112dB,5,high-intensity,either,1.5
70,70,unaltered,car_accelerating,5,control-low-intensity,control-outdoor,0
70,71,reverb,hair_dryer,5,control-low-intensity,control-indoor,0
70,72,unaltered,CoffeeBeanGrinder_084dB,5,high-intensity,indoor,1
70,73,reverb,siren,4,control-high-intensity,control-outdoor,0
70,74,unaltered,frog_croaking,3,control-low-intensity,control-outdoor,0
70,75,unaltered,cat_purring,3,control-low-intensity,control-outdoor,0
70,76,unaltered,RustlingBranch_052dB,4,low-intensity,outdoor,1.5
70,77,unaltered,finger_tapping,3,control-low-intensity,control-outdoor,0
70,78,unaltered,horse_galloping,5,control-low-intensity,control-outdoor,0
70,79,reverb,Vacuum_095dB,2,high-intensity,indoor,1.5
70,80,unaltered,thunder,5,control-high-intensity,control-outdoor,0
70,81,unaltered,FootstepsInSand_055dB,5,low-intensity,outdoor,1.5
70,82,reverb,HammerNail_097dB,1,high-intensity,either,1
70,83,reverb,flag_flapping,5,control-low-intensity,control-outdoor,0
70,84,unaltered,Blender_088dB,3,high-intensity,indoor,0
70,85,reverb,whispering,3,control-low-intensity,control-outdoor,0
70,86,reverb,cash_register,3,control-low-intensity,control-indoor,0
70,87,reverb,boat_horn,3,control-low-intensity,control-outdoor,0
70,88,unaltered,NailsFromBox_069dB,3,medium-intensity,either,1.5
70,89,unaltered,Ratchet_075dB,3,medium-intensity,either,1.5
70,90,unaltered,bowling_pins_falling,3,control-low-intensity,control-indoor,0
70,91,reverb,slicing_bread,1,control-low-intensity,control-outdoor,0
70,92,unaltered,DroppingStones_092dB,4,high-intensity,outdoor,1
70,93,unaltered,scratching,4,control-low-intensity,control-outdoor,0
70,94,unaltered,HandsRubbing_059dB,4,low-intensity,either,0
70,95,reverb,crowd_cheering,4,control-high-intensity,control-outdoor,0
70,96,unaltered,owl_hooting,5,control-low-intensity,control-outdoor,0
70,97,unaltered,duck_quack,4,control-low-intensity,control-outdoor,0
70,98,unaltered,Stapler_075dB,5,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
70,99,reverb,waves_at_beach,1,control-low-intensity,control-outdoor,0
70,100,reverb,shuffling_cards,4,control-low-intensity,control-outdoor,0
70,101,reverb,kettle_whistling,3,control-low-intensity,control-indoor,0
70,102,reverb,Scissors_062dB,1,low-intensity,indoor,1.5
70,103,unaltered,SprayCanShake_076dB,5,high-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
70,104,unaltered,Shovel_059dB,4,low-intensity,outdoor,1.5
70,105,unaltered,pig_snorting,3,control-low-intensity,control-outdoor,0
70,106,reverb,spraying,4,control-low-intensity,control-outdoor,0
70,107,reverb,jackhammer,2,control-high-intensity,control-outdoor,0
70,108,unaltered,blender,5,control-low-intensity,control-outdoor,0
70,109,unaltered,car_skidding,5,control-low-intensity,control-outdoor,0
70,110,unaltered,printing,3,control-low-intensity,control-indoor,0
70,111,reverb,rotary_telephone_dialer,2,control-low-intensity,control-indoor,0
70,112,reverb,SawingWood_081dB,5,medium-intensity,either,1.5
70,113,unaltered,rubbing_hands,3,control-low-intensity,control-outdoor,0
70,114,reverb,train_passing_by,4,control-high-intensity,control-outdoor,0
70,115,unaltered,WaterSplash_057dB,2,low-intensity,outdoor,1.5
70,116,reverb,Drill_101dB,4,high-intensity,either,1.5
70,117,unaltered,shower,4,control-low-intensity,control-indoor,0
71,1,reverb,SprayCanShake_076dB,4,high-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
71,2,reverb,car_accelerating,3,control-low-intensity,control-outdoor,0
71,3,unaltered,waves_at_beach,3,control-low-intensity,control-outdoor,0
71,4,unaltered,SuitcaseRolling_052dB,2,low-intensity,either,1.5
71,5,reverb,FootstepsInSand_055dB,2,low-intensity,outdoor,1.5
71,6,reverb,siren,4,control-high-intensity,control-outdoor,0
71,7,reverb,explosion,3,control-high-intensity,control-outdoor,0
71,8,reverb,PouringLiquid_059dB,4,low-intensity,either,1.5
71,9,unaltered,NailsFromBox_069dB,3,medium-intensity,either,1.5
71,10,reverb,bus,1,control-low-intensity,control-outdoor,0
71,11,reverb,BoilingKettle_074dB,3,low-intensity-in-plot-5C-medium-otherwise,indoor,1
71,12,reverb,PepperGrinder_056dB,4,low-intensity,indoor,1
71,13,unaltered,thunder,3,control-high-intensity,control-outdoor,0
71,14,reverb,humming,3,control-low-intensity,control-outdoor,0
71,15,reverb,rubbing_hands,2,control-low-intensity,control-outdoor,0
71,16,unaltered,CrumplingPaper_069dB,5,low-intensity-in-plot-5C-medium-otherwise,indoor,1.5
71,17,unaltered,flushing,5,control-low-intensity,control-indoor,0
71,18,unaltered,airplane_taking_off,5,control-high-intensity,control-outdoor,0
71,19,reverb,race_car_passing_by,3,control-high-intensity,control-outdoor,0
71,20,unaltered,bees_buzzing,3,control-low-intensity,control-outdoor,0
71,21,unaltered,WalkingLeaves_069dB,2,low-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
71,22,reverb,jackhammer,4,control-high-intensity,control-outdoor,0
71,23,reverb,bowling_pins_falling,1,control-low-intensity,control-indoor,0
71,24,unaltered,kettle_whistling,3,control-low-intensity,control-indoor,0
71,25,reverb,Hatchet_078dB,3,high-intensity-in-plot-5C-medium-otherwise,outdoor,0.5
71,26,reverb,coloring,4,control-low-intensity,control-outdoor,0
71,27,unaltered,cutting_with_scissors,4,control-low-intensity,control-outdoor,0
